Device_id,Time,SensorLocation,LatLong,MinimumWindDirection,AverageWindDirection,MaximumWindDirection,MinimumWindSpeed,AverageWindSpeed,GustWindSpeed,AirTemperature,RelativeHumidity,AtmosphericPressure,PM25,PM10,Noise
ICTMicroclimate-02,2024-06-26T11:18:52+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",61.0,129.0,154.0,2.1,3.8,6.6,12.4,67.7,1009.6,1.0,3.0,77.2
ICTMicroclimate-02,2024-06-26T11:33:53+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",87.0,102.0,143.0,1.3,3.2,4.0,12.4,66.4,1009.3,1.0,3.0,73.0
ICTMicroclimate-06,2024-06-26T11:40:56+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,311.0,359.0,0.0,1.3,9.2,13.9,56.6,1013.9,3.0,3.0,61.8
ICTMicroclimate-01,2024-06-26T11:35:20+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,343.0,,,0.5,,13.6,60.799999,1013.599976,0.0,3.0,52.0
ICTMicroclimate-07,2024-06-26T11:42:41+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,317.0,359.0,0.0,1.2,8.7,13.4,58.5,1015.9,1.0,1.0,59.0
ICTMicroclimate-08,2024-06-26T11:46:43+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,0.0,359.0,0.0,0.0,3.9,13.6,56.7,1013.7,4.0,7.0,76.9
ICTMicroclimate-02,2024-06-26T11:48:52+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",53.0,122.0,174.0,0.3,2.5,2.7,12.6,67.0,1009.3,1.0,3.0,70.1
aws5-0999,2024-06-26T11:42:59+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,156.0,0.0,0.6,0.0,0.0,12.1,70.6,1011.7,,,
ICTMicroclimate-01,2024-06-26T11:50:21+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,0.0,,,0.7,,13.2,61.599998,1013.299988,0.0,3.0,54.200001
aws5-0999,2024-06-26T11:57:53+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,130.0,90.0,0.9,0.0,0.1,11.8,70.7,1011.7,,,
ICTMicroclimate-08,2024-06-26T12:01:43+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,357.0,359.0,0.0,0.8,4.0,13.8,55.8,1013.5,4.0,7.0,69.0
ICTMicroclimate-07,2024-06-26T11:57:42+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,320.0,358.0,0.0,4.1,8.6,13.1,58.4,1015.7,1.0,1.0,87.3
ICTMicroclimate-06,2024-06-26T11:55:59+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,47.0,359.0,0.0,0.7,7.8,14.1,56.2,1013.7,3.0,3.0,56.9
ICTMicroclimate-02,2024-06-26T12:03:54+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",45.0,139.0,267.0,0.8,2.7,7.6,12.4,66.4,1009.0,1.0,4.0,70.3
ICTMicroclimate-01,2024-06-26T12:05:22+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,9.0,,,0.5,,13.1,62.5,1013.0,0.0,3.0,57.799999
ICTMicroclimate-03,2024-06-26T12:27:32+10:00,CH1 rooftop,"-37.8140348, 144.96728",0.0,340.0,354.0,0.0,1.9,1.9,13.2,62.0,1007.9,5.0,8.0,70.4
ICTMicroclimate-08,2024-06-26T12:31:46+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,0.0,358.0,0.0,1.4,6.1,14.0,55.6,1013.3,4.0,7.0,68.4
ICTMicroclimate-07,2024-06-26T12:27:47+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,313.0,357.0,0.0,2.6,6.5,13.3,57.6,1015.5,1.0,1.0,96.5
ICTMicroclimate-01,2024-06-26T12:35:22+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,31.0,,,0.5,,12.9,61.099998,1012.799988,0.0,3.0,52.599998
ICTMicroclimate-07,2024-06-26T12:42:49+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,342.0,359.0,0.0,1.7,7.5,14.2,54.7,1015.3,1.0,1.0,75.0
ICTMicroclimate-03,2024-06-26T12:42:34+10:00,CH1 rooftop,"-37.8140348, 144.96728",0.0,5.0,352.0,0.0,2.1,4.8,13.6,61.2,1007.7,1.0,3.0,82.2
ICTMicroclimate-01,2024-06-26T13:05:24+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,338.0,,,0.5,,13.9,59.400002,1012.400024,0.0,3.0,50.900002
ICTMicroclimate-07,2024-06-26T13:12:52+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,319.0,359.0,0.0,2.4,8.0,14.2,54.6,1014.7,1.0,1.0,66.2
ICTMicroclimate-03,2024-06-26T13:12:37+10:00,CH1 rooftop,"-37.8140348, 144.96728",0.0,341.0,356.0,1.2,1.8,4.1,13.4,60.9,1007.4,3.0,5.0,71.0
aws5-0999,2024-06-26T13:13:19+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,115.0,344.0,0.8,0.0,2.8,12.5,67.4,1011.0,,,
ICTMicroclimate-08,2024-06-26T13:16:58+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,352.0,359.0,0.0,1.6,5.6,14.2,53.7,1012.7,4.0,7.0,70.0
ICTMicroclimate-09,2024-06-26T13:24:52+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,17.0,358.0,0.0,1.6,6.0,13.2,57.1,1011.7,0.0,0.0,64.1
ICTMicroclimate-06,2024-06-26T13:26:10+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,357.0,359.0,0.0,1.0,6.2,15.0,51.5,1012.9,3.0,3.0,81.7
ICTMicroclimate-06,2024-06-26T13:41:13+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,321.0,359.0,0.0,1.1,7.5,13.8,53.8,1012.9,3.0,3.0,79.1
ICTMicroclimate-02,2024-06-26T14:04:12+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",97.0,115.0,150.0,2.7,4.0,5.0,13.4,59.1,1008.2,1.0,3.0,76.6
ICTMicroclimate-07,2024-06-26T13:57:58+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,313.0,359.0,0.0,3.2,7.8,13.8,53.8,1014.7,1.0,1.0,92.1
ICTMicroclimate-06,2024-06-26T13:56:15+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,358.0,358.0,0.0,1.1,4.4,14.0,53.5,1012.9,3.0,3.0,60.5
ICTMicroclimate-01,2024-06-26T13:50:25+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,75.0,,,1.1,,13.3,57.5,1012.299988,0.0,3.0,48.700001
ICTMicroclimate-08,2024-06-26T14:17:06+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,345.0,359.0,0.0,1.8,5.9,14.3,52.1,1012.7,3.0,3.0,67.4
ICTMicroclimate-01,2024-06-26T14:20:26+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,338.0,,,0.4,,13.3,58.400002,1012.400024,0.0,3.0,53.099998
ICTMicroclimate-06,2024-06-26T14:26:18+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,32.0,357.0,0.0,2.9,6.0,14.6,51.1,1012.9,3.0,3.0,62.4
ICTMicroclimate-07,2024-06-26T14:28:02+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,331.0,358.0,0.0,2.4,7.9,14.3,51.5,1014.9,1.0,1.0,70.5
ICTMicroclimate-08,2024-06-26T14:32:03+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,238.0,359.0,0.0,0.9,4.7,14.6,50.6,1012.7,3.0,3.0,65.0
ICTMicroclimate-02,2024-06-26T14:34:15+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",73.0,103.0,128.0,2.0,4.4,8.5,13.7,52.9,1008.1,1.0,3.0,83.9
ICTMicroclimate-01,2024-06-26T14:35:27+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,343.0,,,0.7,,13.2,57.599998,1012.400024,0.0,3.0,55.5
ICTMicroclimate-06,2024-06-26T14:41:20+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,307.0,358.0,0.0,1.5,7.7,14.2,48.9,1012.9,3.0,3.0,65.6
ICTMicroclimate-03,2024-06-26T14:42:50+10:00,CH1 rooftop,"-37.8140348, 144.96728",0.0,17.0,0.0,0.0,1.0,0.0,13.7,53.5,1007.2,2.0,4.0,71.3
ICTMicroclimate-02,2024-06-26T14:49:18+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",105.0,144.0,206.0,1.7,3.6,4.3,13.9,52.0,1008.4,1.0,3.0,87.4
ICTMicroclimate-03,2024-06-26T14:57:52+10:00,CH1 rooftop,"-37.8140348, 144.96728",0.0,359.0,326.0,1.3,2.0,3.3,13.9,52.2,1007.5,2.0,4.0,80.4
ICTMicroclimate-01,2024-06-26T14:57:28+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,345.0,,,0.9,,13.4,53.400002,1012.299988,0.0,3.0,54.5
ICTMicroclimate-08,2024-06-26T15:02:10+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,30.0,359.0,0.0,2.0,3.6,14.6,48.0,1012.9,3.0,3.0,71.5
ICTMicroclimate-07,2024-06-26T14:58:06+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,288.0,357.0,0.0,0.8,8.3,14.3,48.5,1014.9,1.0,1.0,63.7
ICTMicroclimate-01,2024-06-26T15:05:27+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,12.0,,,0.2,,13.6,51.900002,1012.400024,0.0,3.0,56.299999
